Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
Bridesmaids,20,Matt Bennett,Helen's Stepson,
Bridesmaids,21,Jon Hamm,Ted,
Super Mario 64,404 ERROR
2 Broke Girls,1,Genre: Sitcom,"Created by: Michael Patrick King"","" Whitney Cummings","Starring: Kat Dennings"","" Beth Behrs"","" Garrett Morris"","" Jonathan Kite"","" Matthew Moy"","" Jennifer Coolidge",Theme music composer: Peter Bjorn and John,"Opening theme: ""Second Chance""",Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Michael Patrick King"","" Whitney Cummings"","" Michelle Nader"","" Liz Astrof","Cinematography: Chris La Fountaine"","" Gary Baum"","" Joseph W. Calloway","Editors: Darryl Bates"","" Ben Bosse"","" Peter Chakos",Camera setup: Multi-camera,Running time: 21–22 minutes,"Production companies: Michael Patrick King Productions"","" Warner Bros. Television",Distributor: Warner Bros. Television Distribution,Original network: CBS,Picture format: HDTV 1080i,Audio format: Dolby Digital 5.1,"Original release: September 19, 2011 (2011-09-19) –April 17, 2017 (2017-04-17)"
2 Broke Girls,2,Kat Dennings,"Maxine ""Max"" George Black"," one of the waitresses at the Williamsburg Diner. She is a poor working-class girl who had a rough childhood in Hope, Rhode Island, and an equally rough adult life, driven by both poverty and being raised by a mother who was usually absent and dangerously incompetent when she was around . Han initially allowed her to sell homemade cupcakes in the diner, which led to her going forward with Caroline's idea to go into the cupcake business. Max is street-smart, tends to deliver insults with a smile, and often pokes fun at her own promiscuous behavior, voluptuous breasts, and marijuana indulgence. She always wears knee-high brown leather boots and a name tag while waitressing. She is co-godmothers with Caroline to Barbara Kaczyński-Golishevsky."
2 Broke Girls,3,Beth Behrs,Caroline Wesbox Channing," a waitress at the Williamsburg Diner. She is a skinny, blonde, formerly rich high-society girl and University of Pennsylvania Wharton graduate who lost all of her money when her father was arrested and thrown in jail for a Ponzi scheme. She is forced to start over and becomes Max's co-worker, roommate, and eventual best friend. She comes up with the idea of starting a cupcake business with Max. Despite being spoiled since birth and then losing her money, Caroline is kind and optimistic, though high-maintenance at times. She is sometimes very clueless. Caroline always wears large pearl necklaces with her waitress uniform, as well as high-heeled shoes and a metal, silver hook around her waist. Unlike Max, she does not wear a name tag with her waitress uniform. She is co-godmothers with Max to Barbara Kaczyński-Golishevesky."
2 Broke Girls,4,Garrett Morris,Earl Washington," the elderly cashier who has worked at the Williamsburg Diner since 1962, or 1989, and a former jazz musician with a love of marijuana and gambling. Max is very close to him, and frequently says that she wishes he was her father. By season six, Earl is starting to show signs of memory loss, but the show never explored the topic with any seriousness."
2 Broke Girls,5,Jonathan Kite,Vanko Oleg Golishevsky," a Ukrainian cook at the Williamsburg Diner. He sexually harasses Max and Caroline constantly with inappropriate jokes, innuendo, and propositions for sex, but his behavior is benign and easily ignored . He later develops an attraction to Sophie, and has a purely sexual relationship with her. At the end of season two, Oleg cheated on Sophie, leading her to angrily break up with him off-screen before the third-season premiere. In season four, the two reconcile and get engaged and then married. In the sixth-season premiere, they have a baby daughter named Barbara Kaczyński-Golishevsky."
2 Broke Girls,6,Matthew Moy,Han Margaret Lee," the owner of the Williamsburg Diner. He is constantly a target for jokes  involving his height, his effeminate mannerisms in spite of his claims of being heterosexual, and his lack of knowledge of American culture. He is originally from South Korea and he references his parents and his home country often."
2 Broke Girls,7,Jennifer Coolidge,"Zofia ""Sophie"" Kachinsky "," a loud-mouthed tall, blonde, buxom Polish woman who owns a cleaning company, lives in the apartment above the girls, and often regales them with stories about her sex life and growing up in Communist Poland. She prefers Max over Caroline but often calls Caroline ""fluffy"" due to her ditzy characteristic and despite multiple bad interactions with the two girls, Sophie still invests in their cupcake business in season two. She always sits in a booth that she considers her own. She was involved in a relationship with Oleg during seasons two and three, gets engaged to him in season four, marries him in the finale, and during season five becomes pregnant with their first child. In the sixth-season premiere, they have a baby girl that they name Barbara Kaczyński-Golishevsky."
2 Broke Girls,8,"Chestnut is Caroline's horse, one of the few possessions she was able to retain from her old life prior to her father's business scandal. During the first season, Chestnut lived full-time in the garden of Max's apartment, until Max convinced Caroline to have Peach adopt and stable him so that he could endure the winter weather. At the end of the season, Max goes back to Peach and gets him back. In season two, the girls enlist the help of two Amish boys to convert the garden into a barn",a permanent home for Chestnut. He appears in all seasons. He is portrayed by a horse named Rocky, who died in 2019 along with his sister Ruby.
2 Broke Girls,9,Brooke Lyons,Peach Landis ," a high-society mother who acts like the most clueless version of that descriptive. She has two babies, Brad and Angelina , whom Max babysits. Peach fired Max from that job to appease an awful friend of hers after a cupcake-catering mishap, and after she begged Max to return full-time, Max decided that she would only return in a part-time capacity. She has not been seen or heard from since, and the show has made it clear Max no longer has any association with her."
2 Broke Girls,10,Nick Zano,Johnny ," Max's on-again-off-again love interest. He told Max he broke up with Cashandra and that he was about to marry a woman he met just a few months earlier, in the season-one finale. He was not seen again until the season 2 episode ""And the Big Opening,"" in which he and Max had sex. They both agreed that they only wanted each other when they were taken by another person. He left at the end of that episode, promising her he would see her again someday."
2 Broke Girls,11,Ryan Hansen,"""Candy"" Andy "," a candy-store owner whose business was across from the cupcake store, and Caroline's love interest in season two. In season five, Andy returns to Williamsburg and invites Caroline and Max to his wedding, where he marries Romy, a hat designer. The season-six episode ""And the Rock Me on the Dais"" reveals Andy divorced Romy, and is also quite wealthy."
2 Broke Girls,12,Federico Dordei,Luis ," a flamboyant man who becomes the new day waiter in the season 3 episode ""And the Group Head"". He is attracted to Oleg."
2 Broke Girls,13,Gilles Marini,Nicolas Saintcroix ," a French ""master baker"" who owns and teaches at the Manhattan School of Pastry; he was Caroline's love interest until she realized he is married in ""And the French Kiss"". His wife and he have an ""open relationship"" and his wife even gives Caroline permission to sleep with Nicolas, but Caroline refuses because she does not want to sleep with a married man. He later moves back to France to be with his wife, thus the Manhattan School of Pastry closes."
2 Broke Girls,14,Mary Lynn Rajskub,Bebe ," a neurotic pastry chef who works at the front desk of the Manhattan School of Pastry. She later moves to Canada, claiming that ""they"" have found her. This is a joke aimed at her role as Chloe Brian in the espionage show 24, at the end her character has to go into hiding."
2 Broke Girls,15,Eric André,"Deacon ""Deke"" Bromberg "," a sarcastic half-black/half-Jewish student at the pastry school who quickly becomes Max's friend, lover, and later ex-boyfriend. He is the second person to whom Max says ""I love you"" . Despite living in a renovated dumpster, he is later revealed to be rich, his parents owning a large elevator company. However, when he contemplates making a stand against his parents after they objected to his relationship with Max, Max drugs him so Caroline and she can push his dumpster in front of his parents' house, Max knowing that Deke would be unable to cope with being genuinely poor. In ""And the Wedding Cake Cake Cake"", Max reveals that she and Deke are no longer together and admits she wishes things had worked out between them."
2 Broke Girls,16,Patrick Cox,John ," a large, homosexual, bald man who shared a table in the pastry school classroom with Max, who nicknames him ""Big Mary"". They later worked together at The High."
2 Broke Girls,17,Sandra Bernhard,Joedth  ," the lesbian owner of The High, a boutique restaurant where Max and Caroline start working."
2 Broke Girls,18,Austin Falk,"Nashit ""Nash"" "," a handsome new waiter at The High, later hired by Han to be a dishwasher at the diner. He returns home to Ireland when his mother shows up to get him, also revealing that Nash is not yet 18."
2 Broke Girls,19,Ed Quinn,Randy Walsh ," a lawyer who becomes Max's lover while the girls are in Hollywood to discuss the film adaptation of Caroline's life story. He later breaks up their relationship before she leaves town, saying that he likes her too much and knows how long-distance relationships usually end, but he then follows her to New York and they briefly continue the relationship. He returns at the end of season six to open a permanent office in New York, and proposes to Max. She accepts."
2 Broke Girls,20,Christopher Gorham,Bobby  is a contractor who helps rebuild the dessert bar after a storm, and soon becomes Caroline's love interest.
2 Broke Girls,21,Kerri Kenney,Denise ," Bobby's older sister, who is very much a crazy woman with a romantic eye for Han."
2 Broke Girls,22,Renée Taylor,Hinda Fagel,
2 Broke Girls,23,Martha Stewart,herself,
2 Broke Girls,24,Steven Weber,Martin Channing," Caroline's father, who is currently in prison for a Ponzi scheme he masterminded."
2 Broke Girls,25,Cedric the Entertainer,Darius, Earl's estranged son.
2 Broke Girls,26,Caroline Aaron,Wiga, a psychic whom Caroline visits for a reading about her future love life.
2 Broke Girls,27,2 Chainz,himself,
2 Broke Girls,28,Andy Dick,J. Petto," a puppeteer who slips on a cupcake at Max and Caroline's cupcake shop, and tries to sue them over his damaged puppet. He returns in the season 6 premiere to thwart the girls' attempts to obtain a liquor license."
2 Broke Girls,29,Missi Pyle,Charity Channing," Caroline's rich and abusive aunt. She refused to give Max and Caroline a loan for their failing business, and later admitted that Caroline's claims to their parents that Charity was abusive to her  were accurate."
2 Broke Girls,30,Debra Wilson,Delores," an exhausted employee at the temporary agency where Max and Caroline worked. Her catchphrase, ""Let me give you a 'for instance'"", was used throughout the episode to illustrate violations to company policies."
2 Broke Girls,31,Kym Whitley,Shirley,
2 Broke Girls,32,Piers Morgan,himself,
2 Broke Girls,33,Kyle Gass,an SFX operator,
2 Broke Girls,34,Karen Maruyama,Su-Min Lee," Han's mother, who initially appears as a lame strict stereotype of an ""Asian mom"", but turns out to be a pro-marijuana woman who loves and even admires her son's decision to leave Korea for America."
2 Broke Girls,35,Jeff Garlin,David, Deke's father
2 Broke Girls,36,Sheryl Lee Ralph,Genet, Deke's mother
2 Broke Girls,37,Lindsay Lohan,Claire Guinness," a soon-to-be-bride who asks Max and Caroline to make her wedding cake but constantly changes her mind about the cakes and every other thing she has to make decisions about, leading to Max and Caroline having to successfully scam their promised payment from her."
2 Broke Girls,38,Hal Linden,Lester. Lester is the real named tenant of Max and Caroline's apartment," whose OK is needed for them to  remain there. He goes from telling them they can stay since he's going to move in with his girlfriend, then becoming their unwanted roommate after said GF dumps him, then saying he'll evict them unless Max sleeps with him, to finally being conned into letting them re-up on a new legal 10-year lease to the apartment."
2 Broke Girls,39,Kim Kardashian,herself,
2 Broke Girls,40,Jesse Metcalfe,Sebastian, Max's brief fling. He works as a DJ at a grocery chain and Max cannot get over how embarrassing his job is.
2 Broke Girls,41,Valerie Harper,Nola Anderz, a regular customer at the diner who is actually a successful photographer.
2 Broke Girls,42,Ellie Reed,Claire,
2 Broke Girls,43,Caroline Rhea,Bonnie, a randy flight attendant at the airport where the second branch of The High is located.
2 Broke Girls,44,Martha Hunt,herself, one of several Victoria's Secret models who stay at Max and Caroline's ahead of a big VS event in Brooklyn.
2 Broke Girls,45,Lily Aldridge,herself,
2 Broke Girls,46,Judith Roberts,Astrid, Caroline's grandmother who awakens from a coma with no knowledge of her family's massive money scandal.
2 Broke Girls,47,Jackée Harry,Ruby, a jazz singer-turned-night club owner who was once involved with Earl until his drug habit drove her away.
2 Broke Girls,48,George Hamilton,Bob,
2 Broke Girls,49,Darin Brooks,Frank, Bobby's bowling team-mate
2 Broke Girls,50,John Michael Higgins,Elliot, Randy's therapist
2 Broke Girls,51,Noah Mills,Robbie," Max's womanizing, alcoholic lover"
2 Broke Girls,52,Mercedes Ruehl,Olga, Oleg's Ukrainian mother
2 Broke Girls,53,Telma Hopkins,Pilar,
2 Broke Girls,54,French Stewart,Mr. Bronsk.,
2 Broke Girls,55,Chad Michaels,a Cher impersonator,
2 Broke Girls,56,RuPaul,himself,
2 Broke Girls,57,Brandon Jones,Jebediah, an Amish man building Chestnut's barn
2 Broke Girls,58,Nora Dunn,Teresa, Bobby's overbearing and possessive mother.
2 Broke Girls,59,Annet Mahendru,Robin,
2 Broke Girls,60,Marsha Thomason,Cashandra, Johnny's love interest
Torchwood,404 ERROR
Firefly,1,"Genre: Space Western"","" Drama",Created by: Joss Whedon,"Starring: Nathan Fillion"","" Gina Torres"","" Alan Tudyk"","" Morena Baccarin"","" Adam Baldwin"","" Jewel Staite"","" Sean Maher"","" Summer Glau"","" Ron Glass",Theme music composer: Joss Whedon,"Opening theme: ""The Ballad of Serenity"" performed by Sonny Rhodes",Composer: Greg Edmonson,Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,Executive producers: Joss WhedonTim Minear,Producer: Ben Edlund,Cinematography: David Boyd,Editor: Lisa Lassek,Camera setup: Single-camera,Running time: 43–45 minutes,"Production companies: Mutant Enemy Productions"","" 20th Century Fox Television",Distributor: 20th Television,Original network: Fox,Picture format: NTSC,Audio format: Surround sound,"Original release: September 20 (2002-09-20) –December 20, 2002 (2002-12-20)","Followed by: Serenity (film)"","" Serenity (comics)","Released: November 8, 2005 (2005-11-08)",Genre: Genre,Length: 60:15,Label: Label
Firefly,2,Nathan Fillion,"Malcolm ""Mal"" Reynolds – the owner and captain of Serenity and former Independent sergeant in the pivotal Battle of Serenity Valley. Malcolm grew up on a ranch and was raised by his mother and the ranch hands. In the Unification War"," he fought as a platoon sergeant in the 57th Overlanders of the Independent Army, the ""Browncoats"". He is cunning, a capable leader, and a skilled fighter. Mal's primary motivation is his will for independence. While he is not above petty theft, smuggling, or even killing to maintain his free lifestyle, he is generally honest in his dealings with others, fiercely loyal to his crew, and closely follows a personal moral code. He is openly antagonistic toward religion as a result of his war experience."
Firefly,3,Gina Torres,Zoe Alleyne Washburne – second-in-command onboard Serenity," a loyal wartime friend of Captain Reynolds and Wash's wife. Her surname during the Unification War was Alleyne. She was born and raised on a ship and served under Mal during the war as a corporal. Described by her husband as a ""warrior woman"", she is a capable fighter who keeps calm even in the most dangerous situations. She demonstrates an almost unconditional loyalty to Mal. The only exception noted being her marriage to Wash, which the captain claims was against his orders."
Firefly,4,Alan Tudyk,"Hoban ""Wash"" Washburne – Serenity's pilot and Zoe's husband. Deeply in love with his wife"," Wash expresses jealousy over his wife's ""war buddy"" relationship and unconditional support of their captain, most particularly in the episode ""War Stories"", in which he confronts Mal, even as a dissatisfied customer is torturing them. He joined pilot training just to see the stars, which were invisible from the surface of his polluted homeworld, and he joined Serenity despite being highly sought after by other ships. He is light-hearted and tends to make amusing comments, despite the severity of any situation."
Firefly,5,Morena Baccarin,Inara Serra – a Companion," which is the 26th century cross between a geisha and a courtesan or mistress, who rents one of Serenity's two small shuttles. Inara enjoys high social standing. Her presence confers a degree of legitimacy and social acceptance the crew of Serenity would not have without her on board. Inara displays great dignity, civility, and compassion. There is strong romantic tension between her and Mal, who share many character traits, but each jokingly objects to the other's work as ""whoring"" or ""petty theft"", respectively. Both refuse to act on their feelings and try to keep their relationship professional."
Firefly,6,Adam Baldwin,Jayne Cobb – a mercenary. He and Mal met when they were on opposite sides of a dispute; Mal," while held at gunpoint, offered Jayne his own bunk and a higher cut than his current employer, so Jayne switched sides and shot his then-partners. In the original pilot, ""Serenity"", he intimates to Mal that he did not betray him because ""The money wasn't good enough.""  However, previously he had pointedly asked the Alliance agent whether he would be required to turn on the captain to help him. In ""Ariel"", he defends his actions in alerting the authorities regarding Simon and River by claiming he had not intended to betray Mal. He is someone who can be depended on in a fight. He tends to act like a ""lummox"" who thinks he is the smartest person in space, but occasional hints of intelligence peek through this façade, giving the impression that he acts dumber than he is. As Whedon states several times, Jayne is the man who will ask the questions that no one else wants to. Even though he is a macho character, he has shown a particularly intense fear of Reavers, more so than the rest of the crew. Despite his amoral mercenary persona, he sends a significant portion of his income to his mother, again suggesting that there is more to his character than what he presents to the rest of the crew."
